date,hour,demand,re,net_demand,smp_model,smp_actual,smp_error,marginal_fuel,Nuclear_base,Coal_lowcost,Coal_highcost,LNG_CC_low,LNG_CC_mid,LNG_GT_peak,Oil_peak,Hydro_fixed
2024-09-11,1,68925.0,75.967337,68849.032663,137526.0,144540.0,-7014.0,lng,19000.0,19814.0,18094.0,5659.032663000005,0.0,0.0,0.0,6282.0
2024-09-11,2,65840.0,61.327825,65778.672175,137526.0,141470.0,-3944.0,lng,19000.0,19814.0,18094.0,2588.6721749999997,0.0,0.0,0.0,6282.0
2024-09-11,3,63859.0,62.833247,63796.166753,137526.0,141490.0,-3964.0,lng,19000.0,19814.0,18094.0,606.1667529999977,0.0,0.0,0.0,6282.0
2024-09-11,4,62759.0,68.92276700000001,62690.077233,78797.0,135420.0,-56623.0,coal,19000.0,19814.0,17594.077233000004,0.0,0.0,0.0,0.0,6282.0
2024-09-11,5,62559.0,67.569785,62491.430215,78797.0,134720.0,-55923.0,coal,19000.0,19814.0,17395.430215,0.0,0.0,0.0,0.0,6282.0
2024-09-11,6,63919.0,40.398562,63878.601438,137526.0,141500.0,-3974.0,lng,19000.0,19814.0,18094.0,688.6014379999979,0.0,0.0,0.0,6282.0
2024-09-11,7,67341.0,106.12503899999999,67234.874961,137526.0,141500.0,-3974.0,lng,19000.0,19814.0,18094.0,4044.874960999994,0.0,0.0,0.0,6282.0
2024-09-11,8,73280.0,630.86763,72649.13237,137526.0,145180.0,-7654.0,lng,19000.0,19814.0,18094.0,9459.132370000007,0.0,0.0,0.0,6282.0
2024-09-11,9,81065.0,1397.870199,79667.129801,137526.0,145780.0,-8254.0,lng,19000.0,19814.0,18094.0,16477.129801000003,0.0,0.0,0.0,6282.0
2024-09-11,10,86297.0,2046.386775,84250.613225,137526.0,154200.0,-16674.0,lng,19000.0,19814.0,18094.0,21060.613224999994,0.0,0.0,0.0,6282.0
2024-09-11,11,88475.0,2384.417629,86090.582371,145616.0,156230.0,-10614.0,lng,19000.0,19814.0,18094.0,21591.0,1309.5823709999968,0.0,0.0,6282.0
2024-09-11,12,88521.0,2696.726827,85824.273173,145616.0,158840.0,-13224.0,lng,19000.0,19814.0,18094.0,21591.0,1043.2731729999941,0.0,0.0,6282.0
2024-09-11,13,86949.0,2767.299952,84181.700048,137526.0,158850.0,-21324.0,lng,19000.0,19814.0,18094.0,20991.700048,0.0,0.0,0.0,6282.0
2024-09-11,14,90551.0,2584.868611,87966.131389,145616.0,155530.0,-9914.0,lng,19000.0,19814.0,18094.0,21591.0,3185.131389000002,0.0,0.0,6282.0
2024-09-11,15,92095.0,2152.021339,89942.978661,145616.0,157210.0,-11594.0,lng,19000.0,19814.0,18094.0,21591.0,5161.978661000001,0.0,0.0,6282.0
2024-09-11,16,92642.0,2016.0368429999999,90625.963157,145616.0,160470.0,-14854.0,lng,19000.0,19814.0,18094.0,21591.0,5844.963157000006,0.0,0.0,6282.0
2024-09-11,17,93246.0,1793.321453,91452.678547,145616.0,160570.0,-14954.0,lng,19000.0,19814.0,18094.0,21591.0,6671.678547000003,0.0,0.0,6282.0
2024-09-11,18,91443.0,1240.7582,90202.2418,145616.0,160040.0,-14424.0,lng,19000.0,19814.0,18094.0,21591.0,5421.241800000003,0.0,0.0,6282.0
2024-09-11,19,90613.0,888.6069200000001,89724.39308,145616.0,160260.0,-14644.0,lng,19000.0,19814.0,18094.0,21591.0,4943.393079999994,0.0,0.0,6282.0
2024-09-11,20,89302.0,573.41237,88728.58763,145616.0,160180.0,-14564.0,lng,19000.0,19814.0,18094.0,21591.0,3947.5876299999945,0.0,0.0,6282.0
2024-09-11,21,85502.0,330.518305,85171.481695,145616.0,156150.0,-10534.0,lng,19000.0,19814.0,18094.0,21591.0,390.48169499999494,0.0,0.0,6282.0
2024-09-11,22,81087.0,197.488797,80889.511203,137526.0,149920.0,-12394.0,lng,19000.0,19814.0,18094.0,17699.511203000002,0.0,0.0,0.0,6282.0
2024-09-11,23,77213.0,97.16734400000001,77115.832656,137526.0,145780.0,-8254.0,lng,19000.0,19814.0,18094.0,13925.832655999999,0.0,0.0,0.0,6282.0
2024-09-11,24,73205.0,82.96633600000001,73122.033664,137526.0,143090.0,-5564.0,lng,19000.0,19814.0,18094.0,9932.033664000002,0.0,0.0,0.0,6282.0
2024-10-20,1,52974.0,795.958644,52178.041356,78797.0,92730.0,-13933.0,coal,21000.0,19814.0,5082.0413560000015,0.0,0.0,0.0,0.0,6282.0
2024-10-20,2,50969.0,818.286078,50150.713922,78797.0,92730.0,-13933.0,coal,21000.0,19814.0,3054.7139220000026,0.0,0.0,0.0,0.0,6282.0
2024-10-20,3,49630.0,816.946007,48813.053993,78797.0,92070.0,-13273.0,coal,21000.0,19814.0,1717.0539930000014,0.0,0.0,0.0,0.0,6282.0
2024-10-20,4,48958.0,757.4794469999999,48200.520553,78797.0,77760.0,1037.0,coal,21000.0,19814.0,1104.520553000002,0.0,0.0,0.0,0.0,6282.0
2024-10-20,5,48911.0,726.8180169999999,48184.181983,78797.0,79400.0,-603.0,coal,21000.0,19814.0,1088.1819830000022,0.0,0.0,0.0,0.0,6282.0
2024-10-20,6,49576.0,727.303368,48848.696632,78797.0,92210.0,-13413.0,coal,21000.0,19814.0,1752.6966319999992,0.0,0.0,0.0,0.0,6282.0
2024-10-20,7,50412.0,751.791213,49660.208787,78797.0,92730.0,-13933.0,coal,21000.0,19814.0,2564.208787000003,0.0,0.0,0.0,0.0,6282.0
2024-10-20,8,50079.0,1182.427051,48896.572949,78797.0,92660.0,-13863.0,coal,21000.0,19814.0,1800.5729490000012,0.0,0.0,0.0,0.0,6282.0
2024-10-20,9,48031.0,2366.409117,45664.590883,71945.0,92730.0,-20785.0,coal,21000.0,18382.590882999997,0.0,0.0,0.0,0.0,0.0,6282.0
2024-10-20,10,46062.0,3698.203936,42363.796064,71945.0,92730.0,-20785.0,coal,21000.0,15081.796064000002,0.0,0.0,0.0,0.0,0.0,6282.0
2024-10-20,11,45404.0,4067.306982,41336.693018,71945.0,92730.0,-20785.0,coal,21000.0,14054.693017999998,0.0,0.0,0.0,0.0,0.0,6282.0
2024-10-20,12,44795.0,4361.393754,40433.606246,71945.0,92520.0,-20575.0,coal,21000.0,13151.606246000003,0.0,0.0,0.0,0.0,0.0,6282.0
2024-10-20,13,45571.0,4186.625907,41384.374093,71945.0,87040.0,-15095.0,coal,21000.0,14102.374092999999,0.0,0.0,0.0,0.0,0.0,6282.0
2024-10-20,14,46804.0,3964.245334,42839.754666,71945.0,92660.0,-20715.0,coal,21000.0,15557.754666,0.0,0.0,0.0,0.0,0.0,6282.0
2024-10-20,15,48353.0,3642.9759169999998,44710.024083,71945.0,101220.0,-29275.0,coal,21000.0,17428.024082999997,0.0,0.0,0.0,0.0,0.0,6282.0
2024-10-20,16,50704.0,2830.0358380000002,47873.964162,78797.0,101340.0,-22543.0,coal,21000.0,19814.0,777.9641619999966,0.0,0.0,0.0,0.0,6282.0
2024-10-20,17,53608.0,1919.164335,51688.835665,78797.0,109090.0,-30293.0,coal,21000.0,19814.0,4592.835664999999,0.0,0.0,0.0,0.0,6282.0
2024-10-20,18,56766.0,1572.507678,55193.492322,78797.0,108580.0,-29783.0,coal,21000.0,19814.0,8097.492321999998,0.0,0.0,0.0,0.0,6282.0
2024-10-20,19,59093.0,1609.199212,57483.800788,78797.0,109150.0,-30353.0,coal,21000.0,19814.0,10387.800788,0.0,0.0,0.0,0.0,6282.0
2024-10-20,20,59061.0,1530.379937,57530.620063,78797.0,109150.0,-30353.0,coal,21000.0,19814.0,10434.620063000002,0.0,0.0,0.0,0.0,6282.0
2024-10-20,21,58391.0,1151.814026,57239.185974,78797.0,101700.0,-22903.0,coal,21000.0,19814.0,10143.185974,0.0,0.0,0.0,0.0,6282.0
2024-10-20,22,57233.0,744.247774,56488.752226,78797.0,101750.0,-22953.0,coal,21000.0,19814.0,9392.752225999997,0.0,0.0,0.0,0.0,6282.0
2024-10-20,23,55773.0,535.663307,55237.336693,78797.0,100720.0,-21923.0,coal,21000.0,19814.0,8141.3366929999975,0.0,0.0,0.0,0.0,6282.0
2024-10-20,24,54184.0,492.54352800000004,53691.456472,78797.0,100720.0,-21923.0,coal,21000.0,19814.0,6595.456471999998,0.0,0.0,0.0,0.0,6282.0
2024-10-25,1,57506.0,194.82100000000003,57311.179,78797.0,92430.0,-13633.0,coal,22000.0,19814.0,9215.178999999996,0.0,0.0,0.0,0.0,6282.0
2024-10-25,2,55592.0,199.266624,55392.733376,78797.0,92230.0,-13433.0,coal,22000.0,19814.0,7296.7333759999965,0.0,0.0,0.0,0.0,6282.0
2024-10-25,3,54466.0,232.903023,54233.096977,78797.0,92230.0,-13433.0,coal,22000.0,19814.0,6137.096977000001,0.0,0.0,0.0,0.0,6282.0
2024-10-25,4,53896.0,247.333023,53648.666977,78797.0,92100.0,-13303.0,coal,22000.0,19814.0,5552.666977000001,0.0,0.0,0.0,0.0,6282.0
2024-10-25,5,54243.0,271.34787,53971.65213,78797.0,92230.0,-13433.0,coal,22000.0,19814.0,5875.652130000002,0.0,0.0,0.0,0.0,6282.0
2024-10-25,6,55577.0,296.658234,55280.341766,78797.0,92430.0,-13633.0,coal,22000.0,19814.0,7184.341765999998,0.0,0.0,0.0,0.0,6282.0
2024-10-25,7,58460.0,316.656244,58143.343756,78797.0,101060.0,-22263.0,coal,22000.0,19814.0,10047.343756000002,0.0,0.0,0.0,0.0,6282.0
2024-10-25,8,61696.0,733.346306,60962.653694,78797.0,101280.0,-22483.0,coal,22000.0,19814.0,12866.653694,0.0,0.0,0.0,0.0,6282.0
2024-10-25,9,62449.0,2094.022553,60354.977447,78797.0,138320.0,-59523.0,coal,22000.0,19814.0,12258.977446999997,0.0,0.0,0.0,0.0,6282.0
2024-10-25,10,60694.0,3605.2402650000004,57088.759735,78797.0,139240.0,-60443.0,coal,22000.0,19814.0,8992.759735,0.0,0.0,0.0,0.0,6282.0
2024-10-25,11,59025.0,3902.299362,55122.700638,78797.0,160560.0,-81763.0,coal,22000.0,19814.0,7026.700638000002,0.0,0.0,0.0,0.0,6282.0
2024-10-25,12,57269.0,4013.183715,53255.816285,78797.0,133160.0,-54363.0,coal,22000.0,19814.0,5159.816285000001,0.0,0.0,0.0,0.0,6282.0
2024-10-25,13,55866.0,3667.939605,52198.060395,78797.0,115440.0,-36643.0,coal,22000.0,19814.0,4102.060395,0.0,0.0,0.0,0.0,6282.0
2024-10-25,14,60137.0,3167.841378,56969.158622,78797.0,139590.0,-60793.0,coal,22000.0,19814.0,8873.158622000003,0.0,0.0,0.0,0.0,6282.0
2024-10-25,15,63112.0,2412.719542,60699.280458,78797.0,155390.0,-76593.0,coal,22000.0,19814.0,12603.280458000001,0.0,0.0,0.0,0.0,6282.0
2024-10-25,16,65611.0,1524.3772529999999,64086.622747,78797.0,155390.0,-76593.0,coal,22000.0,19814.0,15990.622747000001,0.0,0.0,0.0,0.0,6282.0
2024-10-25,17,67377.0,937.301619,66439.698381,137526.0,150740.0,-13214.0,lng,22000.0,19814.0,18094.0,249.6983809999947,0.0,0.0,0.0,6282.0
2024-10-25,18,67871.0,972.606182,66898.393818,137526.0,154880.0,-17354.0,lng,22000.0,19814.0,18094.0,708.3938179999968,0.0,0.0,0.0,6282.0
2024-10-25,19,68375.0,1042.9816799999999,67332.01832,137526.0,154090.0,-16564.0,lng,22000.0,19814.0,18094.0,1142.0183200000029,0.0,0.0,0.0,6282.0
2024-10-25,20,66951.0,843.398057,66107.601943,78797.0,132900.0,-54103.0,coal,22000.0,19814.0,18011.601943,0.0,0.0,0.0,0.0,6282.0
2024-10-25,21,65177.0,484.92085900000006,64692.079141,78797.0,105940.0,-27143.0,coal,22000.0,19814.0,16596.079141000002,0.0,0.0,0.0,0.0,6282.0
2024-10-25,22,63229.0,298.265996,62930.734004,78797.0,101220.0,-22423.0,coal,22000.0,19814.0,14834.734003999998,0.0,0.0,0.0,0.0,6282.0
2024-10-25,23,62431.0,208.81758200000002,62222.182418,78797.0,101020.0,-22223.0,coal,22000.0,19814.0,14126.182417999997,0.0,0.0,0.0,0.0,6282.0
2024-10-25,24,60542.0,178.374164,60363.625836,78797.0,101050.0,-22253.0,coal,22000.0,19814.0,12267.625836,0.0,0.0,0.0,0.0,6282.0
2024-12-24,1,66546.0,847.704264,65698.295736,78797.0,102270.0,-23473.0,coal,22000.0,19814.0,17602.295736,0.0,0.0,0.0,0.0,6282.0
2024-12-24,2,64198.0,895.045898,63302.954102,78797.0,91670.0,-12873.0,coal,22000.0,19814.0,15206.954102000003,0.0,0.0,0.0,0.0,6282.0
2024-12-24,3,62782.0,948.084546,61833.915454,78797.0,91670.0,-12873.0,coal,22000.0,19814.0,13737.915454000002,0.0,0.0,0.0,0.0,6282.0
2024-12-24,4,62202.0,973.067958,61228.932042,78797.0,91500.0,-12703.0,coal,22000.0,19814.0,13132.932042,0.0,0.0,0.0,0.0,6282.0
2024-12-24,5,62656.0,936.673792,61719.326208,78797.0,91670.0,-12873.0,coal,22000.0,19814.0,13623.326207999999,0.0,0.0,0.0,0.0,6282.0
2024-12-24,6,64523.0,833.0208769999999,63689.979123,78797.0,96570.0,-17773.0,coal,22000.0,19814.0,15593.979122999997,0.0,0.0,0.0,0.0,6282.0
2024-12-24,7,68582.0,657.595333,67924.404667,137526.0,102020.0,35506.0,lng,22000.0,19814.0,18094.0,1734.4046669999952,0.0,0.0,0.0,6282.0
2024-12-24,8,75338.0,532.700955,74805.299045,137526.0,141200.0,-3674.0,lng,22000.0,19814.0,18094.0,8615.299045000007,0.0,0.0,0.0,6282.0
2024-12-24,9,82612.0,989.3304310000001,81622.669569,137526.0,144780.0,-7254.0,lng,22000.0,19814.0,18094.0,15432.669569000005,0.0,0.0,0.0,6282.0
2024-12-24,10,81365.0,2248.257042,79116.742958,137526.0,166220.0,-28694.0,lng,22000.0,19814.0,18094.0,12926.742958000003,0.0,0.0,0.0,6282.0
2024-12-24,11,77337.0,3593.862696,73743.137304,137526.0,159950.0,-22424.0,lng,22000.0,19814.0,18094.0,7553.1373040000035,0.0,0.0,0.0,6282.0
2024-12-24,12,73366.0,4183.993533,69182.006467,137526.0,144760.0,-7234.0,lng,22000.0,19814.0,18094.0,2992.0064669999992,0.0,0.0,0.0,6282.0
2024-12-24,13,68896.0,4411.021632,64484.978368,78797.0,141220.0,-62423.0,coal,22000.0,19814.0,16388.978367999996,0.0,0.0,0.0,0.0,6282.0
2024-12-24,14,71428.0,4520.23405,66907.76595,137526.0,143010.0,-5484.0,lng,22000.0,19814.0,18094.0,717.7659500000009,0.0,0.0,0.0,6282.0
2024-12-24,15,73335.0,3977.283227,69357.716773,137526.0,143400.0,-5874.0,lng,22000.0,19814.0,18094.0,3167.716772999993,0.0,0.0,0.0,6282.0
2024-12-24,16,76279.0,2572.174156,73706.825844,137526.0,144520.0,-6994.0,lng,22000.0,19814.0,18094.0,7516.825844000006,0.0,0.0,0.0,6282.0
2024-12-24,17,79112.0,1430.78391,77681.21609,137526.0,143190.0,-5664.0,lng,22000.0,19814.0,18094.0,11491.216090000002,0.0,0.0,0.0,6282.0
2024-12-24,18,79567.0,939.960678,78627.039322,137526.0,143500.0,-5974.0,lng,22000.0,19814.0,18094.0,12437.039321999997,0.0,0.0,0.0,6282.0
2024-12-24,19,77518.0,985.9803989999999,76532.019601,137526.0,143500.0,-5974.0,lng,22000.0,19814.0,18094.0,10342.019601000007,0.0,0.0,0.0,6282.0
2024-12-24,20,75826.0,820.113263,75005.886737,137526.0,141200.0,-3674.0,lng,22000.0,19814.0,18094.0,8815.886736999993,0.0,0.0,0.0,6282.0
2024-12-24,21,73259.0,466.417741,72792.582259,137526.0,121770.0,15756.0,lng,22000.0,19814.0,18094.0,6602.5822590000025,0.0,0.0,0.0,6282.0
2024-12-24,22,71113.0,300.70766000000003,70812.29234,137526.0,101090.0,36436.0,lng,22000.0,19814.0,18094.0,4622.29234,0.0,0.0,0.0,6282.0
2024-12-24,23,70931.0,244.659618,70686.340382,137526.0,101500.0,36026.0,lng,22000.0,19814.0,18094.0,4496.340381999995,0.0,0.0,0.0,6282.0
2024-12-24,24,70434.0,169.661123,70264.338877,137526.0,101980.0,35546.0,lng,22000.0,19814.0,18094.0,4074.338877000002,0.0,0.0,0.0,6282.0
