date,hour,mean_smp,p5_smp,p95_smp,smp_pre,mean_curtailment
2024-05-16,12,28860.193690833334,28860.193690833334,28860.193690833334,28860.193690833334,0.0
2024-05-16,13,28592.266785833337,28592.266785833333,28592.266785833333,28592.266785833333,0.0
2024-05-16,14,28860.193690833334,28860.193690833334,28860.193690833334,28860.193690833334,0.0
2024-05-16,15,28860.193690833334,28860.193690833334,28860.193690833334,28860.193690833334,0.0
2024-05-16,16,29128.120595833334,29128.120595833334,29128.120595833334,29128.120595833334,0.0
2024-05-16,17,29396.047500833338,29396.047500833334,29396.047500833334,29396.047500833334,0.0
2024-05-16,18,60000.0,60000.0,60000.0,60000.0,0.0
2024-05-16,19,60000.0,60000.0,60000.0,60000.0,0.0
2024-05-16,20,60000.0,60000.0,60000.0,60000.0,0.0
2024-05-16,21,60000.0,60000.0,60000.0,60000.0,0.0
2024-05-16,22,60000.0,60000.0,60000.0,60000.0,0.0
2024-05-16,23,60000.0,60000.0,60000.0,60000.0,0.0
2024-05-16,24,60000.0,60000.0,60000.0,60000.0,0.0
2024-05-22,1,29396.047500833338,29396.047500833334,29396.047500833334,29396.047500833334,0.0
2024-05-22,2,29396.047500833338,29396.047500833334,29396.047500833334,29396.047500833334,0.0
2024-05-22,3,29396.047500833338,29396.047500833334,29396.047500833334,29396.047500833334,0.0
2024-05-22,4,29396.047500833338,29396.047500833334,29396.047500833334,29396.047500833334,0.0
2024-05-22,5,29396.047500833338,29396.047500833334,29396.047500833334,29396.047500833334,0.0
2024-05-22,6,29396.047500833338,29396.047500833334,29396.047500833334,29396.047500833334,0.0
2024-05-22,7,29396.047500833338,29396.047500833334,29396.047500833334,29396.047500833334,0.0
2024-05-22,8,29396.047500833338,29396.047500833334,29396.047500833334,29396.047500833334,0.0
2024-05-22,9,60000.0,60000.0,60000.0,60000.0,0.0
2024-05-22,10,29396.047500833338,29396.047500833334,29396.047500833334,29396.047500833334,0.0
2024-05-22,11,29396.047500833338,29396.047500833334,29396.047500833334,29396.047500833334,0.0
2024-05-22,12,29128.120595833334,29128.120595833334,29128.120595833334,29128.120595833334,0.0
2024-05-22,13,29128.120595833334,29128.120595833334,29128.120595833334,29128.120595833334,0.0
2024-05-22,14,29396.047500833338,29396.047500833334,29396.047500833334,29396.047500833334,0.0
2024-05-22,15,29396.047500833338,29396.047500833334,29396.047500833334,29396.047500833334,0.0
2024-05-22,16,60000.0,60000.0,60000.0,60000.0,0.0
2024-05-22,17,60000.0,60000.0,60000.0,60000.0,0.0
2024-05-22,18,61845.20202668183,61845.202026681814,61845.202026681814,61845.202026681814,0.0
2024-05-22,19,61845.20202668183,61845.202026681814,61845.202026681814,61845.202026681814,0.0
2024-05-22,20,61845.20202668183,61845.202026681814,61845.202026681814,61845.202026681814,0.0
2024-05-22,21,61845.20202668183,61845.202026681814,61845.202026681814,61845.202026681814,0.0
2024-05-22,22,61845.20202668183,61845.202026681814,61845.202026681814,61845.202026681814,0.0
2024-05-22,23,60000.0,60000.0,60000.0,60000.0,0.0
2024-05-22,24,60000.0,60000.0,60000.0,60000.0,0.0
2024-06-16,1,29396.047500833338,29396.047500833334,29396.047500833334,29396.047500833334,0.0
2024-06-16,2,29396.047500833338,29396.047500833334,29396.047500833334,29396.047500833334,0.0
2024-06-16,3,29128.120595833334,29128.120595833334,29128.120595833334,29128.120595833334,0.0
2024-06-16,4,29128.120595833334,29128.120595833334,29128.120595833334,29128.120595833334,0.0
2024-06-16,5,29128.120595833334,29128.120595833334,29128.120595833334,29128.120595833334,0.0
2024-06-16,6,29128.120595833334,29128.120595833334,29128.120595833334,29128.120595833334,0.0
2024-06-16,7,29128.120595833334,29128.120595833334,29128.120595833334,29128.120595833334,0.0
2024-06-16,8,28860.193690833334,28860.193690833334,28860.193690833334,28860.193690833334,0.0
2024-06-16,9,28860.193690833334,28860.193690833334,28860.193690833334,28860.193690833334,0.0
2024-06-16,10,28592.266785833337,28592.266785833333,28592.266785833333,28592.266785833333,0.0
2024-06-16,11,28592.266785833337,28592.266785833333,28592.266785833333,28592.266785833333,0.0
2024-06-16,12,28592.266785833337,28592.266785833333,28592.266785833333,28592.266785833333,0.0
2024-06-16,13,28592.266785833337,28592.266785833333,28592.266785833333,28592.266785833333,0.0
2024-06-16,14,28860.193690833334,28860.193690833334,28860.193690833334,28860.193690833334,0.0
2024-06-16,15,28860.193690833334,28860.193690833334,28860.193690833334,28860.193690833334,0.0
2024-06-16,16,28860.193690833334,28860.193690833334,28860.193690833334,28860.193690833334,0.0
2024-06-16,17,29128.120595833334,29128.120595833334,29128.120595833334,29128.120595833334,0.0
2024-06-16,18,29396.047500833338,29396.047500833334,29396.047500833334,29396.047500833334,0.0
2024-06-16,19,60000.0,60000.0,60000.0,60000.0,0.0
2024-06-16,20,60000.0,60000.0,60000.0,60000.0,0.0
2024-06-16,21,60000.0,60000.0,60000.0,60000.0,0.0
2024-06-16,22,60000.0,60000.0,60000.0,60000.0,0.0
2024-06-16,23,60000.0,60000.0,60000.0,60000.0,0.0
2024-06-16,24,29396.047500833338,29396.047500833334,29396.047500833334,29396.047500833334,0.0
2024-06-21,1,60000.0,60000.0,60000.0,60000.0,0.0
2024-06-21,2,60000.0,60000.0,60000.0,60000.0,0.0
2024-06-21,3,29396.047500833338,29396.047500833334,29396.047500833334,29396.047500833334,0.0
2024-06-21,4,29396.047500833338,29396.047500833334,29396.047500833334,29396.047500833334,0.0
2024-06-21,5,29396.047500833338,29396.047500833334,29396.047500833334,29396.047500833334,0.0
2024-06-21,6,29396.047500833338,29396.047500833334,29396.047500833334,29396.047500833334,0.0
2024-06-21,7,60000.0,60000.0,60000.0,60000.0,0.0
2024-06-21,8,60000.0,60000.0,60000.0,60000.0,0.0
2024-06-21,9,61845.20202668183,61845.202026681814,61845.202026681814,61845.202026681814,0.0
2024-06-21,10,61845.20202668183,61845.202026681814,61845.202026681814,61845.202026681814,0.0
2024-06-21,11,61845.20202668183,61845.202026681814,61845.202026681814,61845.202026681814,0.0
2024-06-21,12,61845.20202668183,61845.202026681814,61845.202026681814,61845.202026681814,0.0
2024-06-21,13,61845.20202668183,61845.202026681814,61845.202026681814,61845.202026681814,0.0
2024-06-21,14,61845.20202668183,61845.202026681814,61845.202026681814,61845.202026681814,0.0
2024-06-21,15,61890.262443681815,61890.262443681815,61890.262443681815,61890.262443681815,0.0
2024-06-21,16,61890.262443681815,61890.262443681815,61890.262443681815,61890.262443681815,0.0
2024-06-21,17,61890.262443681815,61890.262443681815,61890.262443681815,61890.262443681815,0.0
2024-06-21,18,61890.262443681815,61890.262443681815,61890.262443681815,61890.262443681815,0.0
2024-06-21,19,61935.322860681816,61935.322860681816,61935.322860681816,61935.322860681816,0.0
2024-06-21,20,61935.322860681816,61935.322860681816,61935.322860681816,61935.322860681816,0.0
2024-06-21,21,61890.262443681815,61890.262443681815,61890.262443681815,61890.262443681815,0.0
2024-06-21,22,61890.262443681815,61890.262443681815,61890.262443681815,61890.262443681815,0.0
2024-06-21,23,61845.20202668183,61845.202026681814,61845.202026681814,61845.202026681814,0.0
2024-06-21,24,61845.20202668183,61845.202026681814,61845.202026681814,61845.202026681814,0.0
2024-08-20,1,61890.262443681815,61890.262443681815,61890.262443681815,61890.262443681815,0.0
2024-08-20,2,61845.20202668183,61845.202026681814,61845.202026681814,61845.202026681814,0.0
2024-08-20,3,61845.20202668183,61845.202026681814,61845.202026681814,61845.202026681814,0.0
2024-08-20,4,61845.20202668183,61845.202026681814,61845.202026681814,61845.202026681814,0.0
2024-08-20,5,61845.20202668183,61845.202026681814,61845.202026681814,61845.202026681814,0.0
2024-08-20,6,61845.20202668183,61845.202026681814,61845.202026681814,61845.202026681814,0.0
2024-08-20,7,61890.262443681815,61890.262443681815,61890.262443681815,61890.262443681815,0.0
2024-08-20,8,61935.322860681816,61935.322860681816,61935.322860681816,61935.322860681816,0.0
2024-08-20,9,60000.0,60000.0,60000.0,60000.0,0.0
2024-08-20,10,80049.927979,80049.927979,80049.927979,80049.927979,0.0
2024-08-20,11,80049.927979,80049.927979,80049.927979,80049.927979,0.0
2024-08-20,12,80049.927979,80049.927979,80049.927979,80049.927979,0.0
